id,alphaSS,betaSS,delta_flanker_deltaSS_ratio,alphaRS,betaRS,delta_target,deltaRS,tau,X^2,bic
64.0,0.1959735089516551,0.8734162163905117,0.08065372443018987,0.25098568375884506,0.981497277816314,0.1492147855785391,0.5285382251816312,0.34929881332154344,66.94212189064504,1862.8652939284236
65.0,0.2963899287490202,0.8123029529124566,0.011033056811683262,0.23226549537492913,0.9786621168896843,0.147004544429884,0.6508921129256908,0.37499770119131415,22.031078994419694,1817.9542510321983
66.0,0.19121996725716348,0.5805342257169332,0.12571023842134726,0.2038924717022502,0.9993833330111658,0.14959818306674935,0.7217294459677519,0.28707447706339534,128.05909534900712,1973.7062839813989
67.0,0.17772930087562816,0.7335929904138316,0.04767304197804817,0.29470462186318686,0.9864504857446933,0.13518637397236205,0.6029585909565637,0.3564428319253828,117.42760020777814,1977.2764860137743
68.0,0.20291330863831541,0.6646416261183752,0.016219196044964135,0.20745464739691316,0.9996875590840855,0.14795919291019122,0.5825908422285633,0.3060860292413937,259.0984229487203,2168.223210303787
69.0,0.16517380997720993,0.7630208834135077,0.06832373286649968,0.16166557710042206,0.9848653972483574,0.13804669601290906,1.0337894630335298,0.34155118580238963,584.0952466700878,2571.4009459962695
70.0,0.17654966771273484,0.5850507841782651,0.014023173493749763,0.19705553590674119,0.9397366116122311,0.050192940398507906,1.180750329241055,0.3688507643493759,57.43348622808258,1917.060724103541
71.0,0.20687325739128315,0.8666659191359336,0.15250503168824708,0.1681368168706856,0.9994593408233692,0.06340497642323215,0.8513477518603326,0.42807217101577333,80.21623922409604,1908.1022681459833
72.0,0.1845004055879696,0.20762592898118093,0.10757344962374443,0.16562736632250213,0.867245630915986,0.14641323436510362,0.9309629569928048,0.2481445588335188,221.25321672982403,2116.6244219568284
73.0,0.349790478432378,0.8170824261780347,0.023947752307912795,0.14033909909131062,0.9863335340913372,0.054312804604924776,0.5266305563315612,0.3444201096313108,230.26424891941653,2151.241726835216
74.0,0.19555192272346839,0.4116340115775479,0.18985283514359924,0.31405681250499984,0.9938671822716019,0.11637502119455577,0.6243958942500802,0.2589516679443704,96.23921607115824,1924.1252449930453
75.0,0.25935974729633454,0.28288164990492504,0.12794069187202023,0.18254008588501647,0.9215610268584589,0.11368511109814822,0.9764602203786656,0.18106032812730663,61.92552506878091,1889.8115539906682
76.0,0.1747608350700186,0.17203097069917506,0.15518856172762835,0.37204893178888615,0.9625332677997314,0.14628988765719678,0.7916391621229347,0.21159720190265974,255.28571264092787,2196.151708949565
77.0,0.17232050765894796,0.6256899344601363,0.01621198681941305,0.22140528893629272,0.9858000787823998,0.05521795275264757,0.6467087769211382,0.4334078481291639,123.09005312140431,1968.737241753796
78.0,0.3227162452475526,0.672784258321577,0.061936203664169964,0.31786134585396997,0.9934915204927274,0.14874772747610557,0.7659397888080692,0.2829242785449206,157.72364147968165,2049.3137362392486
