id,alphaSS,betaSS,delta_flanker_deltaSS_ratio,alphaRS,betaRS,delta_target,deltaRS,tau,X^2,bic
145.0,0.23217098665506228,0.9555949396272116,0.40388512438180035,0.14262784753454483,0.5175927017295284,0.13989413459248443,1.0050767094969624,0.17756588499769266,363.5183865373777,2445.0209371146525
146.0,0.30436061120555635,0.8678707788555238,0.27634109898462417,0.14003264459043344,0.5103824173652538,0.1493610800289274,0.9007367916518982,0.1910871588244567,271.86524882992745,2273.4147240227667
147.0,0.28640794352190085,0.8265090641396439,0.07638033883699397,0.3259704161051582,0.998608694237161,0.14728330600323297,0.9067297053993356,0.24439909981673305,305.525886845614,2266.551063492934
148.0,0.24822416020558377,0.8375378624056333,0.14789715203396864,0.14001620494733158,0.4551247798036556,0.14841144854500465,1.196211140099869,0.17237852895183103,225.4626737793355,2253.6058936556396
149.0,0.2690847473720761,0.8073306566850209,0.28995546070080885,0.1927622038580451,0.9660013983256044,0.14743391847978424,1.048410900371374,0.25398972114752016,463.9571890729003,2506.0914312484338
150.0,0.17132147307143897,0.6022506919055011,0.1768501671331869,0.20177718453837404,0.9943540465526481,0.1479479926286813,0.6016032985652309,0.2816320073831997,401.08609740744424,2317.7974061931704
151.0,0.1835557046902112,0.7414070406955456,0.026743706646506604,0.19903592900666686,0.9865466258565193,0.14975162889334728,0.6700825538861039,0.23262155108159838,530.2488905003836,2572.3285395270204
152.0,0.16971771450518225,0.6948129572153919,0.01697971534745296,0.200559764573121,0.9997405624323487,0.14453064675318222,1.0275273079343974,0.22005113285023423,821.2065693528605,2909.154063075583
153.0,0.17033122739392015,0.6910519049967735,0.09610281605616194,0.21571502260640377,0.9940556274411304,0.14108826740033353,0.6528889574538138,0.23636634969260534,354.0779536212344,2328.5724296125363
154.0,0.1595272336680967,0.5666213418603451,0.37995182004470707,0.2476247734740596,0.9925292994809748,0.14266509567415456,0.9145404035648728,0.21191573620501758,405.87492681491545,2423.126588539425
155.0,0.14192488092712963,0.844098504684479,0.3774799146043418,0.1403379288681886,0.528208940349875,0.14460318148077572,0.4351867958232236,0.19893642222682043,400.22132261092315,2410.832192654611
156.0,0.3215245719818461,0.9179808572225528,0.373106013715391,0.14018085403954136,0.5285348042699057,0.14068407383951914,1.0676267303215994,0.1657786734032291,344.84910604960623,2507.643409935043
157.0,0.1964176850453097,0.7311101337289179,0.3910552506030614,0.26788691994822844,0.965378769844108,0.14765712295836758,0.46677804438278786,0.22125826848166547,601.027999782091,2656.7115396215727
