PPT,Condition,Correct,RT
1,0,1,0.435335482
1,0,1,0.458864495
1,1,1,0.447064105
1,0,1,0.494161904
1,2,1,0.517677917
1,0,1,0.4588748
1,0,1,0.529419222
1,1,1,0.423559497
1,2,1,0.353010511
1,1,1,0.400065729
1,2,1,0.552956793
1,2,1,0.447099475
1,2,1,0.494153006
1,2,1,0.599962913
1,0,1,0.353008471
1,0,1,0.352978768
1,0,1,0.388273109
1,0,1,0.494141197
1,1,1,0.364750369
1,2,1,0.470601477
1,2,1,0.482353564
1,2,1,0.270632253
1,2,1,0.470614865
1,1,1,0.376528338
1,2,1,0.435291503
1,1,0,0.294205419
1,2,1,0.729389294
1,0,1,0.400065845
1,2,1,0.494144077
1,0,1,0.352992564
1,1,1,0.353000037
1,1,1,0.341242937
1,2,1,0.494136506
1,1,1,0.400032407
1,0,1,0.376547456
1,1,0,0.317723167
1,2,1,0.611771009
1,0,1,0.388266505
1,2,1,0.4353297
1,1,0,0.35302583
1,0,1,0.411781344
1,1,1,0.376546777
1,0,1,0.341250598
1,2,1,0.552896708
1,2,1,0.400068928
1,2,1,0.4588634
1,2,1,0.341230723
1,0,1,0.341257101
1,2,1,0.458859849
1,0,1,0.447118292
1,2,1,0.517687681
1,1,1,0.435348506
1,2,1,0.552927847
1,2,1,0.62353879
1,1,1,0.447090681
1,2,0,0.376531473
1,2,1,0.447094383
1,0,1,0.447060805
1,0,1,0.329485964
1,2,1,0.494151179
1,0,1,0.599995916
1,0,1,0.317723197
1,1,1,0.494134863
1,0,1,0.364775734
1,0,1,0.400039686
1,2,1,0.494098736
1,1,1,0.494154149
1,0,1,0.400061049
1,2,1,0.400058181
1,1,1,0.329482821
1,0,1,0.482406686
1,1,1,0.376545393
1,2,1,0.470645566
1,1,1,0.294204489
1,1,0,0.258916631
1,2,1,0.447111914
1,1,1,0.423576143
1,2,1,0.423565047
1,0,1,0.411828338
1,2,1,0.505923913
1,0,1,0.388237725
1,0,1,0.552934282
1,1,1,0.329478693
1,0,1,0.51768629
1,0,1,0.517667417
1,2,1,0.423570683
1,1,1,0.435283628
1,1,1,0.435322912
1,0,1,0.482367353
1,0,1,0.423593861
1,2,0,0.341235767
1,0,1,0.458835216
1,0,1,0.47062427
1,1,1,0.400049627
1,0,1,0.447112761
1,2,1,0.329496918
1,1,1,0.388278663
1,2,1,0.305975712
1,1,0,0.376544111
1,1,1,0.352989076
1,1,1,0.411814696
1,0,1,0.447101579
1,2,1,0.494122867
1,1,1,0.435331646
1,2,1,0.376529527
1,2,1,0.400066689
1,2,1,0.482370773
1,1,1,0.517657101
1,0,1,0.435350564
1,0,1,0.482375509
1,0,1,0.45886313
1,2,1,0.435307954
1,1,1,0.376549462
1,2,1,0.541168208
1,1,1,0.552963644
1,1,1,0.364762748
1,0,1,0.411813976
1,1,1,0.611758166
1,0,1,0.364770908
1,1,1,0.482385124
1,1,1,0.423572498
1,1,1,0.435347279
1,0,1,0.329491743
1,1,1,0.364748971
1,0,1,0.458877047
1,2,1,0.470611164
1,2,1,0.48237939
1,0,1,0.858749912
1,2,1,0.435343908
1,0,1,0.447098973
1,2,1,0.470640706
1,2,1,0.846974853
1,0,1,0.470616399
1,2,1,0.658805482
1,1,1,0.400042971
1,1,1,0.435327393
1,2,0,0.458842693
1,1,1,0.423567188
1,0,1,0.423561488
1,1,1,0.423567173
1,1,1,0.400053999
1,1,1,0.611757494
1,2,1,0.434844182
1,1,1,0.423570027
1,0,1,0.541191773
1,0,1,0.341251513
1,2,1,0.517668894
1,2,1,0.447089695
1,0,1,0.353017546
1,0,1,0.411825766
1,1,1,0.305967379
1,1,0,0.353014801
1,2,1,0.517666899
1,1,1,0.517662279
1,2,1,0.353020658
1,2,1,0.329462617
1,1,0,0.376532133
1,2,1,0.611756302
1,0,1,0.64701857
1,2,1,0.470609345
1,1,1,0.305984329
1,0,1,0.376540601
1,0,1,0.470625976
1,1,1,0.353002876
1,0,1,0.400056921
1,0,1,0.505918037
1,2,1,0.494133551
1,0,1,0.470633311
1,0,1,0.52943357
1,1,1,0.38828632
1,2,1,0.423586703
1,1,1,0.494151333
1,1,0,0.447091739
1,0,1,0.458811887
1,1,1,0.552942761
1,2,1,0.588224142
1,2,1,0.458852293
1,1,1,0.376512754
1,1,1,0.353012877
1,0,1,0.517705497
1,1,1,0.411793704
1,1,1,0.376532171
1,0,1,0.447102632
1,0,1,0.376524183
1,1,1,0.388302861
1,1,1,0.341223865
1,1,1,0.411778082
1,1,1,0.376534038
1,0,1,0.43533411
1,1,1,0.482335036
1,2,1,0.388283448
1,2,0,0.400030705
1,2,1,0.470618004
1,2,1,0.647036851
1,2,1,0.517652274
1,0,1,0.364762984
1,1,1,0.718071148
1,0,1,0.388281888
1,0,1,0.388291694
1,2,1,0.494131402
1,0,1,0.317722061
1,2,1,0.482371017
1,1,1,0.517662962
1,1,1,0.305949518
1,2,1,0.470614085
1,0,1,0.63523516
1,0,1,0.435342217
1,2,1,0.517655597
1,0,0,0.317720298
1,2,1,0.435307297
1,2,1,0.447090528
1,0,1,0.458869348
1,1,1,0.376529632
1,0,1,0.423565084
1,2,1,0.470622053
1,2,1,0.423554854
1,2,1,0.494146331
1,2,1,0.329491319
1,0,1,0.376558856
1,0,1,0.423583391
1,1,1,0.435300915
1,2,1,0.717621521
1,1,1,0.670564503
1,0,1,0.435334743
1,2,1,0.482376705
1,0,1,0.423576019
1,2,1,0.282443953
1,0,1,0.388287779
1,2,1,0.482382259
1,1,1,0.505899708
1,2,1,0.388291079
1,2,1,0.435328357
1,1,1,0.458849713
1,1,1,0.541194075
1,2,1,0.364759347
1,0,1,0.329486849
1,1,1,0.317725353
1,1,1,0.282490989
1,1,0,0.294182551
1,1,1,0.423577545
1,0,1,0.447097713
1,1,1,0.364754836
1,1,1,0.458852087
1,0,0,0.353013219
1,1,1,0.329485518
1,0,1,0.317717317
1,1,1,0.435340698
1,2,1,0.423569813
1,0,0,0.317717917
1,0,1,0.552963494
1,2,1,0.458854637
1,1,1,0.376532355
1,2,1,0.388290363
1,0,1,0.329477122
1,1,0,0.341250801
1,1,1,0.411814044
1,1,1,0.658806529
1,0,1,0.447103697
1,2,1,0.588197836
1,1,1,0.435320805
1,0,1,0.552941639
1,1,1,0.423576308
1,1,1,0.447094439
1,1,1,0.447088765
1,2,1,0.458848468
1,0,1,0.364751194
1,2,1,0.411816245
1,1,1,0.388280673
1,0,1,0.411813646
1,0,1,0.647042307
1,2,1,0.43532898
1,1,1,0.482373795
1,0,1,0.482363145
1,2,0,0.329486343
1,0,1,0.517658923
1,1,1,0.92931506
1,1,1,0.564705182
1,2,1,0.658660715
1,0,1,0.670545547
1,1,1,0.376518769
1,2,1,0.611753711
1,2,1,0.341230026
1,1,1,0.482380106
1,2,1,0.411810331
1,2,1,0.647055334
1,0,1,0.505896914
1,2,1,0.411808959
1,0,1,0.635280279
1,2,1,0.658806345
1,1,0,0.458851967
1,0,1,0.458880226
1,0,1,0.400054959
1,0,1,0.494128387
1,2,1,0.494134207
1,0,1,0.470605677
1,2,1,0.388307654
1,1,1,0.36478311
1,2,1,0.388293861
1,0,1,0.305950752
1,0,1,0.352988461
1,2,0,0.282427337
1,1,1,0.776419384
1,0,1,0.670560734
1,0,1,0.564722897
1,1,1,0.470652109
1,2,1,0.494152638
1,1,1,0.411798601
1,0,1,0.435337545
1,2,1,0.494151007
1,0,1,0.376412
1,2,1,0.611742153
1,0,1,0.341207087
1,1,1,0.541178243
1,2,1,0.470634218
1,1,1,0.423570255
1,0,1,0.494128691
1,1,1,0.364765692
1,1,1,0.658791019
1,2,0,0.364773604
1,2,1,0.529429763
1,1,1,0.588249248
1,2,1,0.517657134
1,0,1,0.352996993
1,0,1,0.494098133
1,2,0,0.893883046
1,1,1,0.564710237
1,0,1,0.400050639
1,0,1,0.38828725
1,0,1,0.40007099
1,2,1,0.435335025
1,1,1,0.400051202
1,2,1,0.541183736
1,1,1,0.353018649
1,2,1,0.458850583
1,0,1,0.411830926
1,1,1,0.470613451
1,1,1,0.435354157
1,1,1,0.364719995
1,0,1,0.482386519
1,2,1,0.341224633
1,0,1,0.435341216
1,1,1,0.423570214
1,0,1,0.717580943
1,0,1,0.376524138
1,2,1,0.647043728
1,0,1,0.353018885
1,1,1,0.29421047
1,1,1,0.341258076
1,1,1,0.36476304
1,0,1,0.341240589
1,1,1,0.376525001
1,1,1,0.423593603
1,0,1,0.423574384
1,2,1,0.482383605
1,0,1,0.541187138
1,1,1,0.353006581
1,2,1,0.352987719
1,0,1,0.552964184
1,2,1,0.846973049
1,0,1,0.388304084
1,2,1,0.447108599
1,2,1,0.517683065
1,0,1,0.341225586
1,2,1,0.376524067
1,2,1,0.305969974
1,0,1,0.294220591
1,2,1,0.270679818
1,0,1,0.365089054
1,2,1,0.482395924
1,2,0,0.376520767
1,1,1,0.564701774
1,0,1,0.458852346
1,1,1,0.470618769
1,1,1,0.31769919
1,2,1,0.341221071
1,0,1,0.388294863
1,0,1,0.31770885
1,2,1,0.317703649
1,1,1,0.447114351
1,0,1,0.423581569
1,1,1,0.799754779
1,0,1,0.400065414
1,1,0,0.388291979
1,0,1,0.400050621
1,1,1,0.482372674
1,2,1,0.517670015
1,1,1,0.376545794
1,0,1,0.40003783
1,2,0,0.423555316
1,0,1,0.54117576
1,1,1,0.435320257
1,1,1,0.32948323
1,1,1,0.376521772
1,0,1,0.341220895
1,1,1,0.482384329
1,1,1,0.317705869
1,1,1,0.435348689
1,0,1,0.364753549
1,2,1,0.447096325
1,0,1,0.364747456
1,1,1,0.376520636
1,2,1,0.32947858
1,0,1,0.317739157
1,1,1,0.447080819
1,2,1,0.517660085
1,0,1,0.552947838
1,2,1,0.341255728
1,0,1,0.388292519
1,2,1,0.282432182
1,1,1,0.270650722
1,0,1,0.247145112
1,2,1,0.470607939
1,0,1,0.352980178
1,2,1,0.352999385
1,1,1,0.376507777
1,1,1,0.494120156
1,0,1,0.423589586
1,2,1,0.35301167
1,1,1,0.4823967
1,2,1,0.388275415
1,1,1,0.341245326
1,0,0,0.282415664
1,2,1,0.564712124
1,2,1,0.447080808
1,0,1,0.470641718
1,2,0,0.341202059
1,0,1,0.411826557
1,0,0,0.400052578
1,0,1,0.353016819
1,1,1,0.447073218
1,0,1,0.435349181
1,2,1,0.458865523
1,1,1,0.65880447
1,2,1,0.588212172
1,1,1,0.458850062
1,1,1,0.388292073
1,0,1,0.400043646
1,1,1,0.329494484
1,0,1,0.470615814
1,1,0,0.27067159
1,2,0,0.317713762
1,2,1,0.458861207
1,1,1,0.682325357
1,2,0,0.305937747
1,2,1,0.482380455
1,2,1,0.447077534
1,2,1,0.517681734
1,1,1,0.353004897
1,0,1,0.329495331
1,1,1,0.494143462
1,1,1,0.364634346
1,2,1,0.541202212
1,1,1,0.364739206
1,2,1,0.517679165
1,2,1,0.517681265
1,0,1,0.388270863
1,1,0,0.305934286
1,0,1,0.529430063
1,0,1,0.400033408
1,2,1,0.470634545
1,2,1,0.588247126
1,1,1,0.529440904
1,2,1,0.423600045
1,0,1,0.353011726
1,2,1,0.517662332
1,1,1,0.494120883
1,0,1,0.529401624
1,2,1,0.75288671
1,0,1,0.447126531
1,2,1,0.447097825
1,1,1,0.411810241
1,2,0,0.400021262
1,0,1,0.400051071
1,2,1,0.341248866
1,0,1,0.400069374
1,0,1,0.376539037
1,2,1,0.482379255
1,0,1,0.423784794
1,2,1,0.458871624
1,2,1,0.458870458
1,2,1,0.458854378
1,0,1,0.235419444
1,2,1,0.529401076
1,1,1,0.529436315
1,0,1,0.376520482
1,2,0,0.317694934
1,1,1,0.458916451
1,2,1,0.694082773
1,1,1,0.364789553
1,1,1,0.564708441
1,0,1,0.388279638
1,0,1,0.482383883
1,2,1,0.447124873
1,1,1,0.588224228
1,0,1,0.447102156
1,2,1,0.529423745
1,0,1,0.423575813
1,1,1,0.400030652
1,1,1,0.388288518
1,1,1,0.400063925
1,2,1,0.376552698
1,1,1,0.458842757
1,0,1,0.388306855
1,2,1,0.400040649
1,0,1,0.341248731
1,1,1,0.435352552
1,0,1,0.282424142
1,2,1,0.35301278
1,2,0,0.341247894
1,2,1,0.482376559
1,2,1,0.494119552
1,1,1,0.329505707
1,1,1,0.423561953
1,1,1,0.364751498
1,2,1,0.552964484
1,0,1,0.470640308
1,1,0,0.364739131
1,1,1,0.58821968
1,2,1,0.541152529
1,1,1,0.529422035
1,0,1,0.341217546
1,1,1,0.388297248
1,0,1,0.435317854
1,1,1,0.447094885
1,1,1,0.364764957
1,0,1,0.341245303
1,1,1,0.447096201
1,2,1,0.458862219
1,2,1,0.388219129
1,1,1,0.411827498
1,1,1,0.282449499
1,0,1,0.388285585
1,2,1,0.447094863
1,1,1,0.305973443
1,0,1,0.423595631
1,1,1,0.305939
1,2,1,0.305958173
1,0,1,0.423577763
1,0,0,0.411827573
1,2,1,0.647059846
1,2,1,0.54116346
1,2,1,0.411813879
1,0,1,0.282440856
1,1,1,0.447118349
1,1,1,0.435336566
1,1,1,0.447098624
1,0,1,0.541172832
1,0,1,0.400040972
1,0,0,0.341198166
1,2,1,0.541200034
1,1,1,0.611773443
1,2,1,0.458883875
1,2,1,0.505920448
1,0,1,0.400044707
1,2,1,0.494121585
1,2,1,0.447080275
1,2,1,0.388296438
1,0,1,0.400069633
1,0,1,0.42357144
1,0,1,0.588240728
1,0,1,0.423580789
1,1,1,0.529387078
1,1,1,0.35301902
1,2,1,0.45887525
1,0,1,0.447095249
1,2,1,0.529453264
1,1,1,0.576472145
1,1,1,0.588237061
1,1,1,0.376554299
1,0,1,0.505910354
1,2,1,0.835240061
1,2,1,0.576463415
1,0,1,0.447098523
1,2,1,0.517643372
1,1,1,0.388268388
1,1,1,0.576484231
1,1,1,0.623538381
1,1,1,0.470606191
1,0,1,0.376531856
1,2,0,0.341218754
1,0,1,0.388294506
1,2,0,0.43533288
1,2,1,0.411804639
1,1,1,0.376554134
1,0,1,0.411820486
1,2,1,0.670542821
1,2,1,0.505917231
1,0,1,0.411841208
1,0,1,0.364769194
1,0,1,0.658823542
1,0,1,0.600014272
1,0,1,0.5411901
1,0,0,0.341250497
1,2,1,0.364749983
1,0,1,0.435313785
1,1,1,0.494159114
1,1,1,0.517666993
1,1,1,0.60000849
1,1,1,0.376527322
1,2,1,0.494182341
1,2,0,0.364773537
1,1,1,0.729311599
1,0,1,0.470619575
1,2,1,0.529415566
1,1,1,0.423556936
1,1,1,0.400042303
1,0,1,0.341222316
1,1,1,0.376526741
1,1,1,0.447091836
1,2,0,0.35300213
1,0,1,0.400048333
1,0,1,0.388296318
2,0,1,0.458851585
2,0,0,0.447095177
2,2,1,0.447083683
2,0,1,0.447080991
2,2,1,0.505901197
2,0,1,0.435323829
2,0,1,0.400050909
2,0,1,0.388251669
2,2,1,0.494131776
2,0,1,0.376524753
2,0,1,0.400027157
2,1,1,0.388286521
2,1,1,0.388260301
2,0,1,0.400049113
2,2,1,0.482083447
2,0,1,0.352999678
2,2,1,0.529422804
2,2,1,0.435325692
2,0,1,0.505918672
2,2,1,0.411797785
2,2,1,0.447093894
2,0,1,0.388303121
2,2,1,0.435338674
2,0,1,0.388272683
2,0,1,0.376538493
2,1,1,0.352986358
2,1,1,0.317717207
2,0,1,0.32947582
2,1,1,0.317714083
2,2,0,0.353005175
2,2,1,0.494159481
2,1,1,0.364763995
2,2,1,0.41181004
2,0,1,0.447114478
2,0,1,0.376515802
2,2,1,0.411828872
2,2,1,0.517657073
2,1,1,0.400037957
2,1,1,0.388283873
2,2,1,0.494148201
2,1,1,0.364760294
2,2,1,0.588217454
2,2,1,0.376526066
2,2,1,0.482379766
2,2,1,0.447094764
2,0,1,0.611766372
2,1,1,0.34124559
2,0,1,0.352988675
2,0,1,0.423565414
2,1,1,0.329482405
2,1,1,0.341231652
2,2,1,0.364764846
2,0,1,0.329474722
2,2,1,0.482365993
2,2,1,0.423573577
2,2,1,0.423577485
2,2,1,0.35300975
2,1,1,0.329475865
2,0,1,0.364774176
2,1,1,0.353012506
2,0,1,0.400028601
2,1,1,0.411818496
2,1,1,0.317721231
2,0,1,0.353020523
2,2,1,0.411812849
2,1,1,0.388288857
2,2,0,0.37651863
2,2,1,0.588236924
2,0,1,0.341238454
2,1,1,0.317710675
2,2,1,0.564698439
2,1,1,0.317713824
2,2,1,0.411829187
2,0,1,0.388283517
2,2,1,0.435322599
2,0,1,0.388262982
2,0,1,0.482370391
2,0,1,0.317713078
2,0,1,0.329466202
2,1,1,0.317716884
2,1,1,0.353008981
2,0,1,0.376514602
2,2,1,0.423561979
2,0,1,0.376522417
2,2,0,0.388292093
2,2,1,0.505909064
2,2,1,0.494150496
2,2,1,0.50611954
2,1,1,0.458855834
2,0,1,0.341246438
2,0,1,0.376542997
2,2,1,0.623498635
2,1,1,0.317708293
2,1,1,0.376537102
2,2,1,0.42356601
2,1,1,0.329477842
2,1,1,0.388278796
2,2,1,0.482391698
2,0,1,0.353009851
2,0,1,0.458853993
2,0,1,0.40004777
2,2,1,0.388291774
2,2,1,0.423584617
2,0,1,0.38826338
2,1,1,0.376525597
2,1,1,0.317721939
2,0,1,0.329467259
2,1,1,0.329483613
2,0,1,0.329471276
2,0,1,0.329480073
2,0,1,0.388283232
2,2,1,0.400056616
2,1,1,0.305949256
2,1,1,0.376397938
2,1,1,0.364759619
2,1,1,0.353006761
2,2,0,0.376496284
2,1,1,0.388284368
2,1,1,0.447094172
2,1,1,0.353021198
2,1,1,0.364766575
2,0,1,0.353024228
2,2,1,0.435321324
2,0,1,0.411808788
2,0,1,0.364770632
2,2,1,0.400046304
2,1,1,0.353007635
2,1,1,0.317723286
2,1,1,0.317725648
2,1,1,0.352987846
2,2,0,0.282442386
2,1,1,0.388290758
2,0,1,0.447093159
2,1,1,0.305950002
2,2,1,0.400057359
2,2,1,0.505915469
2,0,1,0.317719476
2,1,1,0.411806133
2,2,1,0.470614365
2,1,1,0.435319407
2,1,1,0.341226274
2,1,1,0.36477046
2,1,1,0.353007132
2,0,1,0.364762075
2,2,1,0.447095548
2,2,1,0.517670415
2,0,1,0.447093628
2,1,1,0.388288088
2,2,1,0.400055626
2,1,1,0.458862089
2,2,1,0.541184583
2,0,1,0.435345079
2,0,1,0.458844682
2,0,1,0.435320832
2,2,1,0.423590767
