PPT,Condition,Correct,RT
1,1,1,0.588208377
1,0,1,0.400039941
1,0,1,0.482401729
1,0,1,0.341242045
1,1,1,0.341233969
1,0,1,0.317596287
1,2,1,0.623518109
1,1,1,0.564686835
1,1,1,0.388148487
1,0,1,0.353009164
1,1,1,0.376500785
1,1,1,0.505882084
1,2,1,0.517520726
1,1,1,0.364607632
1,1,1,0.447049767
1,0,1,0.388306737
1,1,1,0.458827466
1,1,1,0.341234773
1,2,1,0.494145066
1,0,1,0.600007772
1,2,1,0.658665776
1,1,1,0.435299754
1,0,1,0.552936137
1,2,1,0.447098643
1,1,1,0.55290246
1,0,1,0.364640653
1,0,1,0.353026211
1,2,1,0.388153195
1,1,1,0.388278574
1,0,1,0.329481781
1,0,1,0.376399547
1,2,1,0.411664218
1,1,1,0.305941015
1,0,1,0.517687738
1,0,1,0.305826247
1,2,1,0.458832204
1,2,1,0.353032112
1,1,1,0.435328007
1,1,1,0.341229945
1,2,1,0.541166425
1,0,1,0.494013369
1,2,1,0.529267132
1,0,1,0.411777735
1,0,1,0.776401579
1,1,1,0.599969327
1,2,1,0.470631808
1,0,1,0.470648259
1,1,0,0.329460859
1,0,1,0.411812633
1,2,1,0.529435694
1,1,0,0.270635664
1,0,1,0.411661655
1,1,1,0.505898178
1,1,1,0.623512506
1,2,1,0.411812544
1,0,1,0.364780486
1,1,1,0.49410373
1,2,1,0.423579693
1,2,1,0.329458505
1,1,1,0.423528999
1,1,0,0.517654479
1,0,0,0.752749085
1,2,1,0.4471246
1,1,1,0.38825196
1,1,1,0.423564076
1,0,1,0.317737937
1,0,1,0.517662942
1,2,1,0.37639147
1,0,1,0.411698401
1,0,1,0.352853149
1,2,1,0.494014829
1,2,1,0.423601478
1,1,0,0.388265312
1,2,1,0.35303244
1,0,1,0.423431665
1,0,1,0.376551688
1,2,1,0.388289779
1,2,1,0.34125644
1,1,1,0.364746243
1,1,1,0.317757279
1,2,1,0.388244718
1,0,1,0.294213474
1,2,1,0.305934906
1,2,1,0.341258079
1,2,1,0.435330689
1,0,1,0.564724922
1,0,1,0.305955708
1,2,1,0.505901396
1,2,1,0.423587769
1,0,1,0.399914801
1,1,1,0.447072923
1,1,1,0.317696989
1,2,0,0.399901152
1,2,1,0.552947223
1,0,1,0.529439569
1,1,1,0.317699075
1,0,1,0.43535614
1,0,1,0.364629388
1,1,1,0.329457223
1,0,1,0.317605317
1,1,1,0.317700207
1,2,1,0.353016436
1,0,1,0.423589855
1,2,1,0.458742857
1,0,1,0.435340077
1,2,1,0.458873004
1,2,1,0.400053978
1,0,1,0.446925581
1,0,1,0.364746243
1,0,1,0.435205638
1,2,1,0.435335785
