PPT,Condition,Correct,RT
103,1,1,0.412515
103,2,1,0.495355
103,2,0,0.344931
103,1,1,0.471023
103,1,1,0.535173
103,2,1,0.46816
103,2,1,0.612002
103,2,1,0.359697
103,1,1,0.40513
103,1,1,0.250973
103,1,1,0.333094
103,1,1,0.403852
103,1,1,0.302635
103,1,0,0.231533
103,2,1,0.481613
103,1,1,0.403556
103,2,1,0.479032
103,1,1,0.487153
103,1,1,0.37464
103,1,1,0.350215
103,1,1,0.404307
103,2,1,0.36706
103,1,1,0.462328
103,1,1,0.383097
103,2,1,0.515274
103,1,1,0.606908
103,1,1,0.434402
103,2,1,0.58069
103,1,1,0.31286
103,2,1,0.40889
103,1,1,0.343189
103,2,1,0.221302
103,2,1,0.35131
103,2,1,0.291131
103,1,1,0.339198
103,2,1,0.512577
103,2,1,0.484967
103,1,1,0.364449
103,1,1,0.273252
103,1,1,0.555385
103,1,1,0.381682
103,1,1,0.405338
103,1,1,0.384824
103,1,1,0.372209
103,2,1,0.352024
103,2,1,0.525456
103,1,1,0.404356
103,2,1,0.327823
103,2,1,0.415274
103,2,1,0.458753
103,1,1,0.324239
103,1,1,0.81823
103,1,1,0.349162
103,2,1,0.483259
103,1,1,0.189623
103,2,0,0.264073
103,2,0,0.401442
103,2,1,0.267059
103,1,1,0.283799
103,2,0,0.275193
103,2,1,0.355209
103,2,1,0.31185
103,2,1,0.303133
103,2,1,0.374016
103,2,1,0.466816
103,1,1,0.395675
103,2,1,0.447168
103,2,1,0.420746
103,1,1,0.341812
103,1,1,0.393458
103,1,1,0.381594
103,1,1,0.354352
103,1,1,0.375731
103,2,0,0.383335
103,1,1,0.323061
103,2,1,0.484619
103,2,1,0.380163
103,1,1,0.416267
103,1,1,0.435048
103,1,1,0.339248
103,1,1,0.328456
103,2,1,0.446475
103,2,1,0.45593
103,1,1,0.331564
103,2,1,0.377669
103,1,1,0.405721
103,2,1,0.356019
103,1,1,0.361427
104,2,1,0.987953
104,1,1,0.711724
104,2,1,0.630632
104,2,1,0.641548
104,1,1,0.587761
104,1,1,0.42399
104,2,1,1.781354
104,1,1,0.436823
104,1,1,0.586002
104,1,1,0.597551
104,2,1,0.600826
104,2,1,0.545261
104,1,1,0.431391
104,1,1,0.786242
104,2,1,0.685885
104,2,1,0.486134
104,1,1,0.460012
104,2,1,0.49335
104,2,1,0.501546
104,1,1,0.461031
104,1,1,0.718569
104,1,1,0.469468
104,2,1,0.454277
104,1,1,0.488621
104,2,1,0.432833
104,1,1,0.442637
104,1,1,0.524986
104,2,1,0.419849
104,2,1,0.430664
104,1,1,0.433494
104,2,1,0.338953
104,2,1,0.352981
104,2,1,0.68358
104,2,1,0.5165
104,2,1,0.37195
104,2,1,0.392795
104,2,1,0.332934
104,1,1,0.890713
104,1,1,0.515025
104,2,1,0.474579
104,1,1,0.715843
104,1,1,0.362835
104,2,1,0.465763
104,1,1,0.468726
104,2,1,0.5211
104,1,1,0.475113
104,2,1,0.491958
104,2,1,0.605832
104,1,1,0.689309
104,1,1,0.425794
104,1,1,0.37962
104,2,1,0.608425
104,2,1,0.476148
104,1,1,0.396912
104,1,1,0.457077
104,2,1,0.43464
104,1,1,0.372781
104,2,1,0.449589
104,2,1,0.459765
104,1,1,0.444232
104,1,1,0.382419
104,2,1,0.431413
104,1,1,0.466215
104,1,1,0.419741
104,1,1,1.638623
