id,alphaSS,betaSS,etaSS,alphaRS,betaRS,etaS1,etaS2,eta_r,tau,X^2,bic
87.0,0.14103322380926755,0.3411125936615618,0.43161793197317583,0.18075555554727651,0.9977296813701717,0.13546222304297914,0.2053770499296763,0.41399812673873887,0.29842196482448896,392.402659338621,2370.583234374963
89.0,0.3341604649636758,0.9854933618883753,0.28347352581149926,0.14033832879708813,0.4860031348030429,0.1492806360028975,0.12837346159092308,0.5867123756034104,0.20301379846307255,276.2734072187435,2501.2455203421164
90.0,0.14071066254108455,0.3409924004172991,0.4276502910746276,0.27772157097656003,0.9979521004242501,0.13461444892377486,0.17542739688087533,0.4164812326497402,0.3193343956223774,310.59839445166756,2273.0798217018955
91.0,0.1465902678762463,0.997183434171599,0.25198455256573543,0.14448038297770455,0.48596702740401515,0.14862749760599936,0.11426787577921205,0.44090344973970913,0.2306309973335643,258.49860044679446,2345.7140942070864
92.0,0.14109431616135998,0.34015046128056986,0.4405981892593171,0.3074089906706805,0.9985518936362097,0.1155981627647527,0.18945893453780932,0.48697428606986437,0.31907595389637444,326.883139970046,2265.2798359785847
93.0,0.17040036749480908,0.9017189764596479,0.25490597823802263,0.140376479675743,0.5351828894955624,0.13040422061894666,0.05666246730576156,0.4261736703319759,0.2208311526145279,311.01069418437754,2345.1116512170156
94.0,0.16606366858521365,0.8871112108209949,0.27757151706586103,0.14089747811418663,0.7304134838970673,0.13560886349799056,0.16359799347884801,0.5290529146552155,0.3235744854393021,313.41189752101604,2328.4478494638442
95.0,0.23087106613025998,0.9220330277695298,0.25062304768076415,0.15694210782432927,0.7014384878822294,0.13912845030510718,0.12201981306877115,0.4216290386417265,0.2558647836899716,230.40542676425008,2314.277289878485
96.0,0.21199775436838242,0.9997433953069419,0.2569962902868821,0.1403899075985804,0.505525623859801,0.13967123481532634,0.2166538470048685,0.5300199620357442,0.22351325697577729,314.45602631600184,2411.1205967872047
97.0,0.2998771544726864,0.838314179820327,0.2602292475704252,0.18641234412955668,0.9927100192086329,0.11488820466944143,0.1705184801409728,0.41344489586497307,0.3582170292075007,302.3141608397181,2170.368848150473
98.0,0.2117229793923936,0.7043432254664205,0.2512598483079742,0.14096843618934402,0.728442332732002,0.14119896209009336,0.10978867611670567,0.5112522497142162,0.2602771724446336,282.522784916169,2308.917129868864
99.0,0.14034000769912022,0.3794724126003398,0.4799861649406202,0.26854694862482614,0.9996126673832391,0.12957410463598748,0.08868278550483885,0.44388762629227313,0.310154276519627,340.93336008173185,2312.501926142272
100.0,0.14569919178906954,0.39101447608543677,0.2827685116751887,0.1795386039444555,0.9918646798235202,0.13876975569017286,0.11612695152608532,0.48219764102831936,0.2817450968948168,256.926656586589,2139.1142488914525
101.0,0.2821039316703858,0.879704417658778,0.251752720031551,0.14064505249725034,0.6927187434802051,0.13658230638219132,0.10261433846860735,0.761153031060256,0.266836891537382,352.7973277987753,2323.1531905592715
102.0,0.14690641977578087,0.3410143688035884,0.44221901168412636,0.23637204338124934,0.9949111482226589,0.11863040432588318,0.08794332550615364,0.4622841816168169,0.3594191762513014,197.06046959032435,2154.8532647159614
103.0,0.14764316565829383,0.7287824858264887,0.42553753581734116,0.1420552544464304,0.7486706078313746,0.13955876611011125,0.10206869396537635,0.4362487007894845,0.25201235260799376,320.16264960692877,2315.0725799382426
104.0,0.30430994877951933,0.9985295367365498,0.25452555418512135,0.1401433478252404,0.5057019328865452,0.14917118569330076,0.0937620609413077,0.40416304605495684,0.20817275875831726,337.41137621103,2464.5955424591207
